#SUBMITTED ID	FBID_KEY	NAME	SYMBOL
FBgn0265451	FBgn0265451	antisense RNA:CR44351	asRNA:CR44351
FBgn0265452	FBgn0265452	long non-coding RNA:CR44352	lncRNA:CR44352
FBgn0265453	FBgn0265453	long non-coding RNA:CR44353	lncRNA:CR44353
FBgn0265454	FBgn0265454	long non-coding RNA:CR44354	lncRNA:CR44354
FBgn0265455	FBgn0265455	-	CG44355
FBgn0265457	FBgn0265457	long non-coding RNA:CR44357	lncRNA:CR44357
FBgn0265458	FBgn0265458	antisense RNA:CR44358	asRNA:CR44358
FBgn0265464	FBgn0265464	TNF-receptor-associated factor 6	Traf6
FBgn0265467	FBgn0265467	long non-coding RNA:CR44360	lncRNA:CR44360
FBgn0265468	FBgn0265468	long non-coding RNA:CR44361	lncRNA:CR44361
FBgn0265469	FBgn0265469	-	CG44362
FBgn0265470	FBgn0265470	long non-coding RNA:CR44363	lncRNA:CR44363
FBgn0265487	FBgn0265487	muscleblind	mbl
FBgn0265496	FBgn0265496	long non-coding RNA:CR44365	lncRNA:CR44365
FBgn0265497	FBgn0265497	long non-coding RNA:CR44366	lncRNA:CR44366
FBgn0265498	FBgn0265498	antisense RNA:CR44367	asRNA:CR44367
FBgn0265499	FBgn0265499	antisense RNA:CR44368	asRNA:CR44368
FBgn0265500	FBgn0265500	long non-coding RNA:CR44369	lncRNA:CR44369
FBgn0265508	FBgn0265508	antisense RNA:CR44370	asRNA:CR44370
FBgn0265509	FBgn0265509	long non-coding RNA:CR44371	lncRNA:CR44371
FBgn0265510	FBgn0265510	antisense RNA:CR44372	asRNA:CR44372
FBgn0265511	FBgn0265511	long non-coding RNA:CR44373	lncRNA:CR44373
FBgn0265512	FBgn0265512	mulet	mlt
FBgn0265523	FBgn0265523	Smrter	Smr
FBgn0265524	FBgn0265524	antisense RNA:CR44374	asRNA:CR44374
FBgn0265525	FBgn0265525	antisense RNA:CR44375	asRNA:CR44375
FBgn0265526	FBgn0265526	long non-coding RNA:CR44376	lncRNA:CR44376
FBgn0265527	FBgn0265527	long non-coding RNA:CR44377	lncRNA:CR44377
FBgn0265529	FBgn0265529	long non-coding RNA:CR44379	lncRNA:CR44379
FBgn0265530	FBgn0265530	long non-coding RNA:CR44380	lncRNA:CR44380
FBgn0265531	FBgn0265531	antisense RNA:CR44381	asRNA:CR44381
FBgn0265532	FBgn0265532	antisense RNA:CR44382	asRNA:CR44382
FBgn0265534	FBgn0265534	long non-coding RNA:CR44384	lncRNA:CR44384
FBgn0265535	FBgn0265535	-	CG44385
FBgn0265536	FBgn0265536	antisense RNA:CR44386	asRNA:CR44386
FBgn0265537	FBgn0265537	long non-coding RNA:CR44387	lncRNA:CR44387
FBgn0265538	FBgn0265538	-	CG44388
FBgn0265539	FBgn0265539	long non-coding RNA:CR44389	lncRNA:CR44389
FBgn0265540	FBgn0265540	antisense RNA:CR44390	asRNA:CR44390
FBgn0265542	FBgn0265542	long non-coding RNA:CR44392	lncRNA:CR44392
FBgn0265543	FBgn0265543	long non-coding RNA:CR44393	lncRNA:CR44393
FBgn0265545	FBgn0265545	long non-coding RNA:CR44395	lncRNA:CR44395
FBgn0265546	FBgn0265546	long non-coding RNA:CR44396	lncRNA:CR44396
FBgn0265547	FBgn0265547	long non-coding RNA:CR44397	lncRNA:CR44397
FBgn0265548	FBgn0265548	long non-coding RNA:CR44398	lncRNA:CR44398
FBgn0265549	FBgn0265549	long non-coding RNA:CR44399	lncRNA:CR44399
FBgn0265550	FBgn0265550	long non-coding RNA:CR44400	lncRNA:CR44400
FBgn0265551	FBgn0265551	long non-coding RNA:CR44401	lncRNA:CR44401
FBgn0265574	FBgn0265574	Cell division cycle 5	Cdc5
FBgn0265575	FBgn0265575	yin	yin
FBgn0265576	FBgn0265576	-	CG44403
FBgn0265577	FBgn0265577	Induced by Infection	IBIN
FBgn0265578	FBgn0265578	-	CG44405
FBgn0265579	FBgn0265579	-	CG44406
FBgn0265580	FBgn0265580	long non-coding RNA:CR44407	lncRNA:CR44407
FBgn0265581	FBgn0265581	long non-coding RNA:CR44408	lncRNA:CR44408
FBgn0265582	FBgn0265582	long non-coding RNA:CR44409	lncRNA:CR44409
FBgn0265583	FBgn0265583	long non-coding RNA:CR44410	lncRNA:CR44410
FBgn0265584	FBgn0265584	long non-coding RNA:CR44411	lncRNA:CR44411
FBgn0265585	FBgn0265585	long non-coding RNA:CR44412	lncRNA:CR44412
FBgn0265586	FBgn0265586	long non-coding RNA:CR44413	lncRNA:CR44413
FBgn0265587	FBgn0265587	long non-coding RNA:CR44414	lncRNA:CR44414
FBgn0265588	FBgn0265588	long non-coding RNA:CR44415	lncRNA:CR44415
FBgn0265589	FBgn0265589	antisense RNA:CR44416	asRNA:CR44416
FBgn0265590	FBgn0265590	long non-coding RNA:CR44417	lncRNA:CR44417
FBgn0265591	FBgn0265591	long non-coding RNA:CR44418	lncRNA:CR44418
FBgn0265592	FBgn0265592	long non-coding RNA:CR44419	lncRNA:CR44419
FBgn0265593	FBgn0265593	long non-coding RNA:CR44420	lncRNA:CR44420
FBgn0265594	FBgn0265594	long non-coding RNA:CR44421	lncRNA:CR44421
FBgn0265595	FBgn0265595	-	CG44422
FBgn0265596	FBgn0265596	long non-coding RNA:CR44423	lncRNA:CR44423
FBgn0265597	FBgn0265597	radish	rad
FBgn0265598	FBgn0265598	Beadex	Bx
FBgn0265605	FBgn0265605	Ras-related protein interacting with calmodulin	Ric
FBgn0265606	FBgn0265606	Proteasome alpha4 subunit, Testis-specific 1	Prosalpha4T1
FBgn0265607	FBgn0265607	beaten path IIIa	beat-IIIa
FBgn0265608	FBgn0265608	-	CG44426
FBgn0265609	FBgn0265609	antisense RNA:CR44427	asRNA:CR44427
FBgn0265610	FBgn0265610	-	CG44428
FBgn0265611	FBgn0265611	antisense RNA:CR44429	asRNA:CR44429
FBgn0265612	FBgn0265612	long non-coding RNA:CR44430	lncRNA:CR44430
FBgn0265613	FBgn0265613	antisense RNA:CR44431	asRNA:CR44431
FBgn0265614	FBgn0265614	long non-coding RNA:CR44432	lncRNA:CR44432
FBgn0265623	FBgn0265623	Suppressor of zeste 2	Su(z)2
FBgn0265625	FBgn0265625	-	CG44433
FBgn0265626	FBgn0265626	-	CG44434
FBgn0265627	FBgn0265627	-	CG44435
FBgn0265629	FBgn0265629	-	CG44437
FBgn0265630	FBgn0265630	strawberry notch	sno
FBgn0265631	FBgn0265631	-	CG44438
FBgn0265632	FBgn0265632	-	CG44439
FBgn0265633	FBgn0265633	long non-coding RNA:CR44440	lncRNA:CR44440
FBgn0265634	FBgn0265634	long non-coding RNA:CR44441	lncRNA:CR44441
FBgn0265635	FBgn0265635	long non-coding RNA:CR44442	lncRNA:CR44442
FBgn0265636	FBgn0265636	long non-coding RNA:CR44443	lncRNA:CR44443
FBgn0265637	FBgn0265637	long non-coding RNA:CR44444	lncRNA:CR44444
FBgn0265638	FBgn0265638	long non-coding RNA:CR44445	lncRNA:CR44445
FBgn0265639	FBgn0265639	long non-coding RNA:CR44446	lncRNA:CR44446
FBgn0265640	FBgn0265640	long non-coding RNA:CR44447	lncRNA:CR44447
FBgn0265641	FBgn0265641	long non-coding RNA:CR44448	lncRNA:CR44448
FBgn0265642	FBgn0265642	long noncoding RNA: testis-specific 18	lncRNA:TS18
FBgn0265643	FBgn0265643	long non-coding RNA:CR44450	lncRNA:CR44450
FBgn0265644	FBgn0265644	long non-coding RNA:CR44451	lncRNA:CR44451
FBgn0265645	FBgn0265645	long non-coding RNA:CR44452	lncRNA:CR44452
FBgn0265646	FBgn0265646	long non-coding RNA:CR44453	lncRNA:CR44453
FBgn0265648	FBgn0265648	long non-coding RNA:CR44455	lncRNA:CR44455
FBgn0265649	FBgn0265649	long non-coding RNA:CR44456	lncRNA:CR44456
FBgn0265650	FBgn0265650	long non-coding RNA:CR44457	lncRNA:CR44457
FBgn0265651	FBgn0265651	long non-coding RNA:CR44458	lncRNA:CR44458
FBgn0265652	FBgn0265652	long non-coding RNA:CR44459	lncRNA:CR44459
FBgn0265653	FBgn0265653	long non-coding RNA:CR44460	lncRNA:CR44460
FBgn0265654	FBgn0265654	long non-coding RNA:CR44461	lncRNA:CR44461
FBgn0265655	FBgn0265655	long non-coding RNA:CR44462	lncRNA:CR44462
FBgn0265656	FBgn0265656	long non-coding RNA:CR44463	lncRNA:CR44463
FBgn0265657	FBgn0265657	long non-coding RNA:CR44464	lncRNA:CR44464
FBgn0265658	FBgn0265658	long non-coding RNA:CR44465	lncRNA:CR44465
FBgn0265659	FBgn0265659	long non-coding RNA:CR44466	lncRNA:CR44466
FBgn0265660	FBgn0265660	long non-coding RNA:CR44467	lncRNA:CR44467
FBgn0265661	FBgn0265661	long non-coding RNA:CR44468	lncRNA:CR44468
FBgn0265662	FBgn0265662	long non-coding RNA:CR44469	lncRNA:CR44469
FBgn0265663	FBgn0265663	long non-coding RNA:CR44470	lncRNA:CR44470
FBgn0265664	FBgn0265664	long non-coding RNA:CR44471	lncRNA:CR44471
FBgn0265665	FBgn0265665	long non-coding RNA:CR44472	lncRNA:CR44472
FBgn0265666	FBgn0265666	long non-coding RNA:CR44473	lncRNA:CR44473
FBgn0265667	FBgn0265667	long non-coding RNA:CR44474	lncRNA:CR44474
FBgn0265668	FBgn0265668	-	CG44475
FBgn0265669	FBgn0265669	-	CG44476
FBgn0265670	FBgn0265670	-	CG44477
FBgn0265671	FBgn0265671	long non-coding RNA:CR44478	lncRNA:CR44478
FBgn0265672	FBgn0265672	long non-coding RNA:CR44479	lncRNA:CR44479
FBgn0265673	FBgn0265673	long non-coding RNA:CR44480	lncRNA:CR44480
FBgn0265674	FBgn0265674	long non-coding RNA:CR44481	lncRNA:CR44481
FBgn0265675	FBgn0265675	long non-coding RNA:CR44482	lncRNA:CR44482
FBgn0265676	FBgn0265676	long non-coding RNA:CR44483	lncRNA:CR44483
FBgn0265677	FBgn0265677	long non-coding RNA:CR44484	lncRNA:CR44484
FBgn0265678	FBgn0265678	long non-coding RNA:CR44485	lncRNA:CR44485
FBgn0265679	FBgn0265679	long non-coding RNA:CR44486	lncRNA:CR44486
FBgn0265680	FBgn0265680	long non-coding RNA:CR44487	lncRNA:CR44487
FBgn0265681	FBgn0265681	long non-coding RNA:CR44488	lncRNA:CR44488
FBgn0265682	FBgn0265682	long non-coding RNA:CR44489	lncRNA:CR44489
FBgn0265683	FBgn0265683	long non-coding RNA:CR44490	lncRNA:CR44490
FBgn0265684	FBgn0265684	long non-coding RNA:CR44491	lncRNA:CR44491
FBgn0265685	FBgn0265685	long non-coding RNA:CR44492	lncRNA:CR44492
FBgn0265686	FBgn0265686	long non-coding RNA:CR44493	lncRNA:CR44493
FBgn0265687	FBgn0265687	long non-coding RNA:CR44494	lncRNA:CR44494
FBgn0265688	FBgn0265688	long non-coding RNA:CR44495	lncRNA:CR44495
FBgn0265689	FBgn0265689	long non-coding RNA:CR44496	lncRNA:CR44496
FBgn0265690	FBgn0265690	long non-coding RNA:CR44497	lncRNA:CR44497
FBgn0265691	FBgn0265691	long non-coding RNA:CR44498	lncRNA:CR44498
FBgn0265692	FBgn0265692	long non-coding RNA:CR44499	lncRNA:CR44499
FBgn0265693	FBgn0265693	long non-coding RNA:CR44500	lncRNA:CR44500
FBgn0265694	FBgn0265694	long non-coding RNA:CR44501	lncRNA:CR44501
FBgn0265695	FBgn0265695	long non-coding RNA:CR44502	lncRNA:CR44502
FBgn0265696	FBgn0265696	long non-coding RNA:CR44503	lncRNA:CR44503
FBgn0265697	FBgn0265697	long non-coding RNA:CR44504	lncRNA:CR44504
FBgn0265698	FBgn0265698	long non-coding RNA:CR44505	lncRNA:CR44505
FBgn0265699	FBgn0265699	long non-coding RNA:CR44506	lncRNA:CR44506
FBgn0265700	FBgn0265700	long non-coding RNA:CR44507	lncRNA:CR44507
FBgn0265701	FBgn0265701	long non-coding RNA:CR44508	lncRNA:CR44508
FBgn0265702	FBgn0265702	antisense RNA:CR44509	asRNA:CR44509
FBgn0265703	FBgn0265703	long non-coding RNA:CR44510	lncRNA:CR44510
FBgn0265704	FBgn0265704	long non-coding RNA:CR44511	lncRNA:CR44511
FBgn0265705	FBgn0265705	antisense RNA:CR44512	asRNA:CR44512
FBgn0265706	FBgn0265706	long non-coding RNA:CR44513	lncRNA:CR44513
FBgn0265707	FBgn0265707	long non-coding RNA:CR44514	lncRNA:CR44514
FBgn0265708	FBgn0265708	long non-coding RNA:CR44515	lncRNA:CR44515
FBgn0265709	FBgn0265709	long non-coding RNA:CR44516	lncRNA:CR44516
FBgn0265710	FBgn0265710	long non-coding RNA:CR44517	lncRNA:CR44517
FBgn0265711	FBgn0265711	long non-coding RNA:CR44518	lncRNA:CR44518
FBgn0265712	FBgn0265712	long non-coding RNA:CR44519	lncRNA:CR44519
FBgn0265713	FBgn0265713	long non-coding RNA:CR44520	lncRNA:CR44520
FBgn0265714	FBgn0265714	-	CG44521
FBgn0265715	FBgn0265715	long non-coding RNA:CR44522	lncRNA:CR44522
FBgn0265716	FBgn0265716	long non-coding RNA:CR44523	lncRNA:CR44523
FBgn0265717	FBgn0265717	long non-coding RNA:CR44524	lncRNA:CR44524
FBgn0265718	FBgn0265718	long non-coding RNA:CR44525	lncRNA:CR44525
FBgn0265719	FBgn0265719	long non-coding RNA:CR44526	lncRNA:CR44526
FBgn0265720	FBgn0265720	long non-coding RNA:CR44527	lncRNA:CR44527
FBgn0265721	FBgn0265721	long non-coding RNA:CR44528	lncRNA:CR44528
FBgn0265722	FBgn0265722	long non-coding RNA:CR44529	lncRNA:CR44529
FBgn0265723	FBgn0265723	long non-coding RNA:CR44530	lncRNA:CR44530
FBgn0265724	FBgn0265724	long non-coding RNA:CR44531	lncRNA:CR44531
FBgn0265725	FBgn0265725	-	CG44532
FBgn0265726	FBgn0265726	Nna1 carboxypeptidase	Nna1
FBgn0265727	FBgn0265727	long non-coding RNA:CR44534	lncRNA:CR44534
FBgn0265728	FBgn0265728	long non-coding RNA:CR44535	lncRNA:CR44535
FBgn0265729	FBgn0265729	long non-coding RNA:CR44536	lncRNA:CR44536
FBgn0265730	FBgn0265730	long non-coding RNA:CR44537	lncRNA:CR44537
FBgn0265731	FBgn0265731	long non-coding RNA:CR44538	lncRNA:CR44538
FBgn0265732	FBgn0265732	long non-coding RNA:CR44539	lncRNA:CR44539
FBgn0265733	FBgn0265733	long non-coding RNA:CR44540	lncRNA:CR44540
FBgn0265734	FBgn0265734	long non-coding RNA:CR44541	lncRNA:CR44541
FBgn0265735	FBgn0265735	long non-coding RNA:CR44542	lncRNA:CR44542
FBgn0265736	FBgn0265736	long non-coding RNA:CR44543	lncRNA:CR44543
FBgn0265737	FBgn0265737	long non-coding RNA:CR44544	lncRNA:CR44544
FBgn0265738	FBgn0265738	long non-coding RNA:CR44545	lncRNA:CR44545
FBgn0265739	FBgn0265739	long non-coding RNA:CR44546	lncRNA:CR44546
FBgn0265740	FBgn0265740	long non-coding RNA:CR44547	lncRNA:CR44547
FBgn0265741	FBgn0265741	long non-coding RNA:CR44548	lncRNA:CR44548
FBgn0265742	FBgn0265742	long non-coding RNA:CR44549	lncRNA:CR44549
FBgn0265743	FBgn0265743	long non-coding RNA:CR44550	lncRNA:CR44550
FBgn0265744	FBgn0265744	long non-coding RNA:CR44551	lncRNA:CR44551
FBgn0265745	FBgn0265745	long non-coding RNA:CR44552	lncRNA:CR44552
FBgn0265746	FBgn0265746	long non-coding RNA:CR44553	lncRNA:CR44553
FBgn0265747	FBgn0265747	long non-coding RNA:CR44554	lncRNA:CR44554
FBgn0265748	FBgn0265748	long non-coding RNA:CR44555	lncRNA:CR44555
FBgn0265749	FBgn0265749	long non-coding RNA:CR44556	lncRNA:CR44556
FBgn0265750	FBgn0265750	long non-coding RNA:CR44557	lncRNA:CR44557
FBgn0265751	FBgn0265751	long non-coding RNA:CR44558	lncRNA:CR44558
FBgn0265752	FBgn0265752	long non-coding RNA:CR44559	lncRNA:CR44559
FBgn0265753	FBgn0265753	long non-coding RNA:CR44560	lncRNA:CR44560
FBgn0265754	FBgn0265754	long non-coding RNA:CR44561	lncRNA:CR44561
FBgn0265755	FBgn0265755	long non-coding RNA:CR44562	lncRNA:CR44562
FBgn0265756	FBgn0265756	long non-coding RNA:CR44563	lncRNA:CR44563
FBgn0265757	FBgn0265757	long non-coding RNA:CR44564	lncRNA:CR44564
FBgn0265758	FBgn0265758	long non-coding RNA:CR44565	lncRNA:CR44565
FBgn0265759	FBgn0265759	long non-coding RNA:CR44566	lncRNA:CR44566
FBgn0265760	FBgn0265760	long non-coding RNA:CR44567	lncRNA:CR44567
FBgn0265761	FBgn0265761	long non-coding RNA:CR44568	lncRNA:CR44568
FBgn0265762	FBgn0265762	-	CG44569
FBgn0265763	FBgn0265763	long non-coding RNA:CR44570	lncRNA:CR44570
FBgn0265764	FBgn0265764	long non-coding RNA:CR44571	lncRNA:CR44571
FBgn0265765	FBgn0265765	long non-coding RNA:CR44572	lncRNA:CR44572
FBgn0265766	FBgn0265766	long non-coding RNA:CR44573	lncRNA:CR44573
FBgn0265767	FBgn0265767	zydeco	zyd
FBgn0265778	FBgn0265778	PDZ domain-containing guanine nucleotide exchange factor	PDZ-GEF
FBgn0265784	FBgn0265784	Cyclic-AMP response element binding protein B	CrebB
FBgn0265785	FBgn0265785	-	CG44574
FBgn0265786	FBgn0265786	long non-coding RNA:CR44575	lncRNA:CR44575
FBgn0265787	FBgn0265787	long non-coding RNA:CR44576	lncRNA:CR44576
FBgn0265788	FBgn0265788	long non-coding RNA:CR44577	lncRNA:CR44577
FBgn0265789	FBgn0265789	long non-coding RNA:CR44578	lncRNA:CR44578
FBgn0265790	FBgn0265790	long non-coding RNA:CR44579	lncRNA:CR44579
FBgn0265791	FBgn0265791	long non-coding RNA:CR44580	lncRNA:CR44580
FBgn0265792	FBgn0265792	long non-coding RNA:CR44581	lncRNA:CR44581
FBgn0265793	FBgn0265793	long non-coding RNA:CR44582	lncRNA:CR44582
FBgn0265794	FBgn0265794	long non-coding RNA:CR44583	lncRNA:CR44583
FBgn0265795	FBgn0265795	long non-coding RNA:CR44584	lncRNA:CR44584
FBgn0265796	FBgn0265796	long non-coding RNA:CR44585	lncRNA:CR44585
FBgn0265797	FBgn0265797	long non-coding RNA:CR44586	lncRNA:CR44586
FBgn0265798	FBgn0265798	long non-coding RNA:CR44587	lncRNA:CR44587
FBgn0265799	FBgn0265799	long non-coding RNA:CR44588	lncRNA:CR44588
FBgn0265800	FBgn0265800	long non-coding RNA:CR44589	lncRNA:CR44589
FBgn0265801	FBgn0265801	long non-coding RNA:CR44590	lncRNA:CR44590
FBgn0265802	FBgn0265802	long non-coding RNA:CR44591	lncRNA:CR44591
FBgn0265803	FBgn0265803	antisense RNA:CR44592	asRNA:CR44592
FBgn0265804	FBgn0265804	long non-coding RNA:CR44593	lncRNA:CR44593
FBgn0265805	FBgn0265805	long non-coding RNA:CR44594	lncRNA:CR44594
FBgn0265806	FBgn0265806	long non-coding RNA:CR44595	lncRNA:CR44595
FBgn0265807	FBgn0265807	long non-coding RNA:CR44596	lncRNA:CR44596
FBgn0265808	FBgn0265808	long non-coding RNA:CR44597	lncRNA:CR44597
FBgn0265809	FBgn0265809	long non-coding RNA:CR44598	lncRNA:CR44598
FBgn0265810	FBgn0265810	antisense RNA:CR44599	asRNA:CR44599
FBgn0265811	FBgn0265811	antisense RNA:CR44600	asRNA:CR44600
FBgn0265812	FBgn0265812	long non-coding RNA:CR44601	lncRNA:CR44601
FBgn0265813	FBgn0265813	long non-coding RNA:CR44602	lncRNA:CR44602
FBgn0265814	FBgn0265814	long non-coding RNA:CR44603	lncRNA:CR44603
FBgn0265815	FBgn0265815	long non-coding RNA:CR44604	lncRNA:CR44604
FBgn0265816	FBgn0265816	long non-coding RNA:CR44605	lncRNA:CR44605
FBgn0265817	FBgn0265817	long non-coding RNA:CR44606	lncRNA:CR44606
FBgn0265818	FBgn0265818	long non-coding RNA:CR44607	lncRNA:CR44607
FBgn0265819	FBgn0265819	long non-coding RNA:CR44608	lncRNA:CR44608
FBgn0265820	FBgn0265820	long non-coding RNA:CR44609	lncRNA:CR44609
FBgn0265821	FBgn0265821	long non-coding RNA:CR44610	lncRNA:CR44610
FBgn0265822	FBgn0265822	long non-coding RNA:CR44611	lncRNA:CR44611
FBgn0265823	FBgn0265823	long non-coding RNA:CR44612	lncRNA:CR44612
FBgn0265824	FBgn0265824	long non-coding RNA:CR44613	lncRNA:CR44613
FBgn0265825	FBgn0265825	long non-coding RNA:CR44614	lncRNA:CR44614
FBgn0265826	FBgn0265826	long non-coding RNA:CR44615	lncRNA:CR44615
FBgn0265827	FBgn0265827	long non-coding RNA:CR44616	lncRNA:CR44616
FBgn0265828	FBgn0265828	long non-coding RNA:CR44617	lncRNA:CR44617
FBgn0265829	FBgn0265829	long non-coding RNA:CR44618	lncRNA:CR44618
FBgn0265830	FBgn0265830	long non-coding RNA:CR44619	lncRNA:CR44619
FBgn0265831	FBgn0265831	long non-coding RNA:CR44620	lncRNA:CR44620
FBgn0265832	FBgn0265832	long non-coding RNA:CR44621	lncRNA:CR44621
FBgn0265833	FBgn0265833	-	CG44622
FBgn0265834	FBgn0265834	-	CG44623
FBgn0265835	FBgn0265835	-	CG44624
FBgn0265836	FBgn0265836	-	CG44625
FBgn0265837	FBgn0265837	long non-coding RNA:CR44626	lncRNA:CR44626
FBgn0265838	FBgn0265838	long non-coding RNA:CR44627	lncRNA:CR44627
FBgn0265839	FBgn0265839	long non-coding RNA:CR44628	lncRNA:CR44628
FBgn0265840	FBgn0265840	long non-coding RNA:CR44629	lncRNA:CR44629
FBgn0265841	FBgn0265841	long non-coding RNA:CR44630	lncRNA:CR44630
FBgn0265842	FBgn0265842	long non-coding RNA:CR44631	lncRNA:CR44631
FBgn0265843	FBgn0265843	long non-coding RNA:CR44632	lncRNA:CR44632
FBgn0265844	FBgn0265844	long non-coding RNA:CR44633	lncRNA:CR44633
FBgn0265845	FBgn0265845	long non-coding RNA:CR44634	lncRNA:CR44634
FBgn0265846	FBgn0265846	long non-coding RNA:CR44635	lncRNA:CR44635
FBgn0265847	FBgn0265847	long non-coding RNA:CR44636	lncRNA:CR44636
FBgn0265849	FBgn0265849	long non-coding RNA:CR44638	lncRNA:CR44638
FBgn0265850	FBgn0265850	long non-coding RNA:CR44639	lncRNA:CR44639
FBgn0265851	FBgn0265851	long non-coding RNA:CR44640	lncRNA:CR44640
FBgn0265852	FBgn0265852	long non-coding RNA:CR44641	lncRNA:CR44641
FBgn0265853	FBgn0265853	long non-coding RNA:CR44642	lncRNA:CR44642
FBgn0265854	FBgn0265854	long non-coding RNA:CR44643	lncRNA:CR44643
FBgn0265855	FBgn0265855	long non-coding RNA:CR44644	lncRNA:CR44644
FBgn0265856	FBgn0265856	long non-coding RNA:CR44645	lncRNA:CR44645
FBgn0265857	FBgn0265857	long non-coding RNA:CR44646	lncRNA:CR44646
FBgn0265858	FBgn0265858	long non-coding RNA:CR44647	lncRNA:CR44647
FBgn0265859	FBgn0265859	long non-coding RNA:CR44648	lncRNA:CR44648
FBgn0265860	FBgn0265860	long non-coding RNA:CR44649	lncRNA:CR44649
FBgn0265861	FBgn0265861	long non-coding RNA:CR44650	lncRNA:CR44650
FBgn0265862	FBgn0265862	long non-coding RNA:CR44651	lncRNA:CR44651
FBgn0265863	FBgn0265863	long non-coding RNA:CR44652	lncRNA:CR44652
FBgn0265864	FBgn0265864	antisense RNA:CR44653	asRNA:CR44653
FBgn0265865	FBgn0265865	long non-coding RNA:CR44654	lncRNA:CR44654
FBgn0265866	FBgn0265866	long non-coding RNA:CR44655	lncRNA:CR44655
FBgn0265868	FBgn0265868	long non-coding RNA:CR44657	lncRNA:CR44657
FBgn0265869	FBgn0265869	long non-coding RNA:CR44658	lncRNA:CR44658
FBgn0265870	FBgn0265870	-	CR44659
FBgn0265871	FBgn0265871	long non-coding RNA:CR44660	lncRNA:CR44660
FBgn0265872	FBgn0265872	long non-coding RNA:CR44661	lncRNA:CR44661
FBgn0265873	FBgn0265873	long non-coding RNA:CR44662	lncRNA:CR44662
FBgn0265874	FBgn0265874	long non-coding RNA:CR44663	lncRNA:CR44663
FBgn0265875	FBgn0265875	long non-coding RNA:CR44664	lncRNA:CR44664
FBgn0265876	FBgn0265876	long non-coding RNA:CR44665	lncRNA:CR44665
FBgn0265877	FBgn0265877	-	CG44666
FBgn0265878	FBgn0265878	long non-coding RNA:CR44667	lncRNA:CR44667
FBgn0265879	FBgn0265879	long non-coding RNA:CR44668	lncRNA:CR44668
FBgn0265880	FBgn0265880	long non-coding RNA:CR44669	lncRNA:CR44669
FBgn0265881	FBgn0265881	long non-coding RNA:CR44670	lncRNA:CR44670
FBgn0265882	FBgn0265882	long non-coding RNA:CR44671	lncRNA:CR44671
FBgn0265883	FBgn0265883	long non-coding RNA:CR44672	lncRNA:CR44672
FBgn0265884	FBgn0265884	long non-coding RNA:CR44673	lncRNA:CR44673
FBgn0265885	FBgn0265885	long non-coding RNA:CR44674	lncRNA:CR44674
FBgn0265886	FBgn0265886	long non-coding RNA:CR44675	lncRNA:CR44675
FBgn0265887	FBgn0265887	long non-coding RNA:CR44676	lncRNA:CR44676
FBgn0265888	FBgn0265888	long non-coding RNA:CR44677	lncRNA:CR44677
FBgn0265889	FBgn0265889	long non-coding RNA:CR44678	lncRNA:CR44678
FBgn0265890	FBgn0265890	long non-coding RNA:CR44679	lncRNA:CR44679
FBgn0265891	FBgn0265891	long non-coding RNA:CR44680	lncRNA:CR44680
FBgn0265892	FBgn0265892	long non-coding RNA:CR44681	lncRNA:CR44681
FBgn0265893	FBgn0265893	long non-coding RNA:CR44682	lncRNA:CR44682
FBgn0265894	FBgn0265894	long non-coding RNA:CR44683	lncRNA:CR44683
FBgn0265895	FBgn0265895	long non-coding RNA:CR44684	lncRNA:CR44684
FBgn0265896	FBgn0265896	long non-coding RNA:CR44685	lncRNA:CR44685
FBgn0265897	FBgn0265897	long non-coding RNA:CR44686	lncRNA:CR44686
FBgn0265898	FBgn0265898	long non-coding RNA:CR44687	lncRNA:CR44687
FBgn0265899	FBgn0265899	long non-coding RNA:CR44688	lncRNA:CR44688
FBgn0265900	FBgn0265900	long non-coding RNA:CR44689	lncRNA:CR44689
FBgn0265901	FBgn0265901	antisense RNA:CR44690	asRNA:CR44690
FBgn0265902	FBgn0265902	long non-coding RNA:CR44691	lncRNA:CR44691
FBgn0265903	FBgn0265903	long non-coding RNA:CR44692	lncRNA:CR44692
FBgn0265904	FBgn0265904	long non-coding RNA:CR44693	lncRNA:CR44693
FBgn0265905	FBgn0265905	long non-coding RNA:CR44694	lncRNA:CR44694
FBgn0265906	FBgn0265906	long non-coding RNA:CR44695	lncRNA:CR44695
FBgn0265907	FBgn0265907	long non-coding RNA:CR44696	lncRNA:CR44696
FBgn0265908	FBgn0265908	long non-coding RNA:CR44697	lncRNA:CR44697
FBgn0265909	FBgn0265909	long non-coding RNA:CR44698	lncRNA:CR44698
FBgn0265910	FBgn0265910	long non-coding RNA:CR44699	lncRNA:CR44699
FBgn0265911	FBgn0265911	long non-coding RNA:CR44700	lncRNA:CR44700
FBgn0265912	FBgn0265912	long non-coding RNA:CR44701	lncRNA:CR44701
FBgn0265913	FBgn0265913	long non-coding RNA:CR44702	lncRNA:CR44702
FBgn0265914	FBgn0265914	antisense RNA:CR44703	asRNA:CR44703
FBgn0265915	FBgn0265915	antisense RNA:CR44704	asRNA:CR44704
FBgn0265916	FBgn0265916	long non-coding RNA:CR44705	lncRNA:CR44705
FBgn0265918	FBgn0265918	long non-coding RNA:CR44707	lncRNA:CR44707
FBgn0265919	FBgn0265919	long non-coding RNA:CR44708	lncRNA:CR44708
